images,label,size_kb,dimensions
./flower_images/Lotus/Lotus_346.jpg,Lotus,16.64,"(259, 194)"
./flower_images/Lotus/Lotus_347.jpg,Lotus,53.245,"(500, 500)"
./flower_images/Lotus/Lotus_348.jpg,Lotus,7.103,"(216, 233)"
./flower_images/Lotus/Lotus_349.jpg,Lotus,17.808,"(225, 225)"
./flower_images/Lotus/Lotus_350.jpg,Lotus,9.555,"(225, 225)"
./flower_images/Lotus/Lotus_351.jpg,Lotus,33.768,"(499, 340)"
./flower_images/Lotus/Lotus_352.jpg,Lotus,10.859,"(275, 183)"
./flower_images/Lotus/Lotus_353.jpg,Lotus,20.005,"(236, 285)"
./flower_images/Lotus/Lotus_354.jpg,Lotus,202.222,"(1500, 1000)"
./flower_images/Lotus/Lotus_355.jpg,Lotus,12.454,"(225, 225)"
./flower_images/Lotus/Lotus_356.jpg,Lotus,8.173,"(193, 261)"
./flower_images/Lotus/Lotus_357.jpg,Lotus,15.469,"(275, 183)"
./flower_images/Lotus/Lotus_358.jpg,Lotus,13.501,"(276, 183)"
./flower_images/Lotus/Lotus_359.jpg,Lotus,45.529,"(1035, 772)"
./flower_images/Lotus/Lotus_360.jpg,Lotus,28.888,"(612, 427)"
./flower_images/Lotus/Lotus_361.jpg,Lotus,7.427,"(275, 183)"
./flower_images/Lotus/Lotus_362.jpg,Lotus,14.141,"(225, 225)"
./flower_images/Lotus/Lotus_363.jpg,Lotus,17.525,"(259, 194)"
./flower_images/Lotus/Lotus_364.jpg,Lotus,27.249,"(370, 416)"
./flower_images/Lotus/Lotus_365.jpg,Lotus,23.786,"(320, 320)"
./flower_images/Lotus/Lotus_366.jpg,Lotus,6.906,"(299, 168)"
./flower_images/Lotus/Lotus_367.jpg,Lotus,16.999,"(225, 225)"
./flower_images/Lotus/Lotus_368.jpg,Lotus,6.366,"(275, 183)"
./flower_images/Lotus/Lotus_369.jpg,Lotus,8.522,"(216, 234)"
./flower_images/Lotus/Lotus_370.jpg,Lotus,11.287,"(259, 194)"
./flower_images/Lotus/Lotus_371.jpg,Lotus,11.721,"(225, 225)"
./flower_images/Lotus/Lotus_372.jpg,Lotus,58.193,"(720, 968)"
./flower_images/Lotus/Lotus_373.jpg,Lotus,6.776,"(275, 183)"
./flower_images/Lotus/Lotus_374.jpg,Lotus,29.463,"(378, 300)"
./flower_images/Lotus/Lotus_375.jpg,Lotus,12.019,"(275, 183)"
./flower_images/Lotus/Lotus_376.jpg,Lotus,11.887,"(194, 259)"
./flower_images/Lotus/Lotus_377.jpg,Lotus,8.982,"(183, 275)"
./flower_images/Lotus/Lotus_378.jpg,Lotus,14.455,"(225, 225)"
./flower_images/Lotus/Lotus_379.jpg,Lotus,6.829,"(215, 234)"
./flower_images/Lotus/Lotus_380.jpg,Lotus,15.216,"(480, 360)"
./flower_images/Lotus/Lotus_381.jpg,Lotus,232.146,"(1600, 1281)"
./flower_images/Lotus/Lotus_382.jpg,Lotus,5.171,"(275, 183)"
./flower_images/Lotus/Lotus_383.jpg,Lotus,25.194,"(275, 183)"
./flower_images/Lotus/Lotus_384.jpg,Lotus,10.383,"(285, 177)"
./flower_images/Lotus/Lotus_385.jpg,Lotus,7.56,"(225, 225)"
./flower_images/Lotus/Lotus_386.jpg,Lotus,8.529,"(275, 183)"
./flower_images/Lotus/Lotus_387.jpg,Lotus,196.381,"(1000, 666)"
./flower_images/Lotus/Lotus_388.jpg,Lotus,33.197,"(347, 280)"
./flower_images/Lotus/Lotus_389.jpg,Lotus,232.32,"(1000, 1500)"
./flower_images/Lotus/Lotus_390.jpg,Lotus,9.269,"(275, 183)"
./flower_images/Lotus/Lotus_391.jpg,Lotus,13.317,"(245, 206)"
./flower_images/Lotus/Lotus_392.jpg,Lotus,46.531,"(612, 408)"
./flower_images/Lotus/Lotus_393.jpg,Lotus,88.275,"(1600, 1155)"
./flower_images/Lotus/Lotus_394.jpg,Lotus,16.612,"(194, 260)"
./flower_images/Lotus/Lotus_395.jpg,Lotus,73.555,"(479, 640)"
./flower_images/Lotus/Lotus_396.jpg,Lotus,106.337,"(1000, 750)"
./flower_images/Lotus/Lotus_397.jpg,Lotus,122.873,"(800, 800)"
./flower_images/Lotus/Lotus_398.jpg,Lotus,104.162,"(683, 1024)"
./flower_images/Lotus/Lotus_399.jpg,Lotus,10.337,"(275, 183)"
./flower_images/Lotus/Lotus_400.jpg,Lotus,15.587,"(275, 183)"
./flower_images/Lotus/Lotus_401.jpg,Lotus,14.358,"(200, 266)"
./flower_images/Lotus/Lotus_402.jpg,Lotus,8.912,"(152, 330)"
./flower_images/Lotus/Lotus_403.jpg,Lotus,14.268,"(260, 194)"
./flower_images/Lotus/Lotus_404.jpg,Lotus,13.629,"(214, 235)"
./flower_images/Lotus/Lotus_405.jpg,Lotus,37.004,"(540, 360)"
./flower_images/Lotus/Lotus_406.jpg,Lotus,152.066,"(1000, 1080)"
./flower_images/Lotus/Lotus_407.jpg,Lotus,11.005,"(225, 225)"
./flower_images/Lotus/Lotus_408.jpg,Lotus,5.315,"(216, 233)"
./flower_images/Lotus/Lotus_409.jpg,Lotus,22.43,"(320, 394)"
./flower_images/Lotus/Lotus_410.jpg,Lotus,11.297,"(225, 225)"
./flower_images/Lotus/Lotus_411.jpg,Lotus,29.728,"(630, 360)"
./flower_images/Lotus/Lotus_412.jpg,Lotus,11.114,"(259, 194)"
./flower_images/Lotus/Lotus_413.jpg,Lotus,15.781,"(256, 197)"
./flower_images/Lotus/Lotus_414.jpg,Lotus,16.698,"(310, 163)"
./flower_images/Lotus/Lotus_415.jpg,Lotus,117.59,"(1024, 680)"
./flower_images/Lotus/Lotus_416.jpg,Lotus,39.575,"(512, 512)"
./flower_images/Lotus/Lotus_417.jpg,Lotus,7.744,"(183, 275)"
./flower_images/Lotus/Lotus_418.jpg,Lotus,10.81,"(225, 225)"
./flower_images/Lotus/Lotus_419.jpg,Lotus,12.758,"(259, 194)"
./flower_images/Lotus/Lotus_420.jpg,Lotus,9.142,"(271, 186)"
./flower_images/Lotus/Lotus_421.jpg,Lotus,8.78,"(300, 168)"
./flower_images/Lotus/Lotus_422.jpg,Lotus,9.843,"(267, 188)"
./flower_images/Lotus/Lotus_423.jpg,Lotus,10.391,"(300, 168)"
./flower_images/Lotus/Lotus_424.jpg,Lotus,32.599,"(360, 479)"
./flower_images/Lotus/Lotus_425.jpg,Lotus,12.135,"(225, 225)"
./flower_images/Lotus/Lotus_426.jpg,Lotus,43.648,"(800, 450)"
./flower_images/Lotus/Lotus_427.jpg,Lotus,6.399,"(183, 275)"
./flower_images/Lotus/Lotus_428.jpg,Lotus,8.099,"(191, 264)"
./flower_images/Lotus/Lotus_429.jpg,Lotus,12.009,"(390, 280)"
./flower_images/Lotus/Lotus_430.jpg,Lotus,66.867,"(500, 460)"
./flower_images/Lotus/Lotus_431.jpg,Lotus,7.812,"(283, 178)"
./flower_images/Lotus/Lotus_432.jpg,Lotus,77.206,"(600, 600)"
./flower_images/Lotus/Lotus_433.jpg,Lotus,299.269,"(2555, 1795)"
./flower_images/Lotus/Lotus_434.jpg,Lotus,14.479,"(225, 225)"
./flower_images/Lotus/Lotus_435.jpg,Lotus,12.941,"(259, 194)"
./flower_images/Lotus/Lotus_436.jpg,Lotus,8.261,"(225, 225)"
./flower_images/Lotus/Lotus_437.jpg,Lotus,11.127,"(265, 190)"
./flower_images/Lotus/Lotus_438.jpg,Lotus,8.492,"(276, 182)"
./flower_images/Lotus/Lotus_439.jpg,Lotus,16.333,"(262, 192)"
./flower_images/Lotus/Lotus_440.jpg,Lotus,17.877,"(225, 225)"
./flower_images/Lotus/Lotus_441.jpg,Lotus,6.116,"(275, 183)"
./flower_images/Lotus/Lotus_442.jpg,Lotus,12.188,"(259, 194)"
./flower_images/Lotus/Lotus_443.jpg,Lotus,61.399,"(485, 679)"
./flower_images/Lotus/Lotus_444.jpg,Lotus,8.994,"(225, 225)"
./flower_images/Lotus/Lotus_445.jpg,Lotus,14.396,"(382, 132)"
./flower_images/Lotus/Lotus_446.jpg,Lotus,10.596,"(259, 194)"
./flower_images/Lotus/Lotus_447.jpg,Lotus,15.541,"(275, 183)"
./flower_images/Lotus/Lotus_448.jpg,Lotus,18.976,"(225, 225)"
./flower_images/Lotus/Lotus_449.jpg,Lotus,6.803,"(194, 259)"
./flower_images/Lotus/Lotus_450.jpg,Lotus,20.267,"(234, 215)"
./flower_images/Lotus/Lotus_451.jpg,Lotus,50.425,"(958, 331)"
./flower_images/Lotus/Lotus_452.jpg,Lotus,8.704,"(188, 268)"
./flower_images/Lotus/Lotus_453.jpg,Lotus,21.175,"(215, 416)"
./flower_images/Lotus/Lotus_454.jpg,Lotus,14.886,"(225, 225)"
./flower_images/Lotus/Lotus_455.jpg,Lotus,4.982,"(194, 259)"
./flower_images/Lotus/Lotus_456.jpg,Lotus,17.24,"(507, 338)"
./flower_images/Lotus/Lotus_457.jpg,Lotus,6.589,"(183, 275)"
./flower_images/Lotus/Lotus_458.jpg,Lotus,6.193,"(259, 194)"
./flower_images/Lotus/Lotus_459.jpg,Lotus,156.173,"(1200, 667)"
./flower_images/Lotus/Lotus_460.jpg,Lotus,13.001,"(259, 194)"
./flower_images/Lotus/Lotus_461.jpg,Lotus,13.707,"(265, 190)"
./flower_images/Lotus/Lotus_462.jpg,Lotus,6.389,"(275, 183)"
./flower_images/Lotus/Lotus_463.jpg,Lotus,12.351,"(276, 183)"
./flower_images/Lotus/Lotus_464.jpg,Lotus,9.748,"(275, 183)"
./flower_images/Lotus/Lotus_465.jpg,Lotus,18.851,"(236, 213)"
./flower_images/Lotus/Lotus_466.jpg,Lotus,28.828,"(612, 408)"
./flower_images/Lotus/Lotus_467.jpg,Lotus,98.105,"(999, 679)"
./flower_images/Lotus/Lotus_468.jpg,Lotus,16.545,"(183, 275)"
./flower_images/Lotus/Lotus_469.jpg,Lotus,88.261,"(1024, 731)"
./flower_images/Lotus/Lotus_470.jpg,Lotus,61.25,"(800, 559)"
./flower_images/Lotus/Lotus_471.jpg,Lotus,7.122,"(190, 265)"
./flower_images/Lotus/Lotus_472.jpg,Lotus,150.383,"(1600, 1152)"
./flower_images/Lotus/Lotus_473.jpg,Lotus,10.731,"(275, 183)"
./flower_images/Lotus/Lotus_474.jpg,Lotus,11.471,"(311, 162)"
./flower_images/Lotus/Lotus_475.jpg,Lotus,13.538,"(298, 169)"
./flower_images/Lotus/Lotus_476.jpg,Lotus,10.263,"(193, 262)"
./flower_images/Lotus/Lotus_477.jpg,Lotus,11.846,"(259, 194)"
./flower_images/Lotus/Lotus_478.jpg,Lotus,11.09,"(260, 280)"
./flower_images/Lotus/Lotus_479.jpg,Lotus,9.412,"(194, 259)"
./flower_images/Lotus/Lotus_480.jpg,Lotus,73.021,"(1500, 1000)"
./flower_images/Lotus/Lotus_481.jpg,Lotus,11.503,"(275, 183)"
./flower_images/Lotus/Lotus_482.jpg,Lotus,31.596,"(626, 358)"
./flower_images/Lotus/Lotus_483.jpg,Lotus,93.684,"(1023, 685)"
./flower_images/Lotus/Lotus_484.jpg,Lotus,14.825,"(268, 188)"
./flower_images/Lotus/Lotus_485.jpg,Lotus,345.856,"(2000, 2500)"
./flower_images/Lotus/Lotus_486.jpg,Lotus,10.245,"(216, 233)"
./flower_images/Lotus/Lotus_487.jpg,Lotus,36.346,"(600, 600)"
./flower_images/Lotus/Lotus_488.jpg,Lotus,7.559,"(183, 275)"
./flower_images/Lotus/Lotus_489.jpg,Lotus,51.182,"(720, 1080)"
./flower_images/Lotus/Lotus_490.jpg,Lotus,9.626,"(300, 168)"
./flower_images/Lotus/Lotus_491.jpg,Lotus,12.493,"(500, 500)"
./flower_images/Lotus/Lotus_492.jpg,Lotus,84.512,"(852, 611)"
./flower_images/Lotus/Lotus_493.jpg,Lotus,62.211,"(800, 533)"
./flower_images/Lotus/Lotus_494.jpg,Lotus,15.037,"(212, 238)"
./flower_images/Lotus/Lotus_495.jpg,Lotus,75.981,"(600, 600)"
./flower_images/Lotus/Lotus_496.jpg,Lotus,67.161,"(1366, 805)"
./flower_images/Lotus/Lotus_497.jpg,Lotus,12.629,"(244, 207)"
./flower_images/Lotus/Lotus_498.jpg,Lotus,6.24,"(236, 214)"
./flower_images/Lotus/Lotus_499.jpg,Lotus,57.118,"(960, 540)"
./flower_images/Lotus/Lotus_500.jpg,Lotus,12.998,"(480, 320)"
./flower_images/Lotus/Lotus_501.jpg,Lotus,23.494,"(303, 166)"
./flower_images/Lotus/Lotus_502.jpg,Lotus,18.894,"(274, 184)"
./flower_images/Lotus/Lotus_503.jpg,Lotus,15.556,"(225, 225)"
./flower_images/Lotus/Lotus_504.jpg,Lotus,14.926,"(265, 190)"
./flower_images/Lotus/Lotus_505.jpg,Lotus,13.457,"(225, 225)"
./flower_images/Lotus/Lotus_506.jpg,Lotus,18.179,"(216, 233)"
./flower_images/Lotus/Lotus_507.jpg,Lotus,37.131,"(378, 450)"
./flower_images/Lotus/Lotus_508.jpg,Lotus,8.334,"(275, 183)"
./flower_images/Lotus/Lotus_509.jpg,Lotus,11.867,"(275, 183)"
./flower_images/Lotus/Lotus_510.jpg,Lotus,41.666,"(604, 340)"
./flower_images/Lotus/Lotus_511.jpg,Lotus,6.669,"(275, 183)"
./flower_images/Lotus/Lotus_512.jpg,Lotus,77.746,"(800, 800)"
./flower_images/Lotus/Lotus_513.jpg,Lotus,8.9,"(284, 177)"
./flower_images/Lotus/Lotus_514.jpg,Lotus,112.101,"(957, 1300)"
./flower_images/Lotus/Lotus_515.jpg,Lotus,66.365,"(800, 1200)"
./flower_images/Lotus/Lotus_516.jpg,Lotus,7.419,"(225, 225)"
./flower_images/Lotus/Lotus_517.jpg,Lotus,7.844,"(275, 183)"
./flower_images/Lotus/Lotus_518.jpg,Lotus,13.826,"(493, 347)"
./flower_images/Lotus/Lotus_519.jpg,Lotus,6.736,"(188, 268)"
./flower_images/Lotus/Lotus_520.jpg,Lotus,42.4,"(800, 632)"
./flower_images/Lotus/Lotus_521.jpg,Lotus,223.54,"(1999, 1341)"
./flower_images/Lotus/Lotus_522.jpg,Lotus,134.332,"(800, 800)"
./flower_images/Lotus/Lotus_523.jpg,Lotus,82.81,"(768, 750)"
./flower_images/Lotus/Lotus_524.jpg,Lotus,74.899,"(642, 642)"
./flower_images/Lotus/Lotus_525.jpg,Lotus,7.449,"(275, 183)"
./flower_images/Lotus/Lotus_526.jpg,Lotus,8.305,"(244, 206)"
./flower_images/Lotus/Lotus_527.jpg,Lotus,156.999,"(1000, 1527)"
./flower_images/Lotus/Lotus_528.jpg,Lotus,6.953,"(276, 183)"
./flower_images/Lotus/Lotus_529.jpg,Lotus,6.984,"(275, 183)"
./flower_images/Lotus/Lotus_530.jpg,Lotus,40.382,"(600, 315)"
./flower_images/Lotus/Lotus_531.jpg,Lotus,9.98,"(183, 275)"
./flower_images/Lotus/Lotus_532.jpg,Lotus,14.155,"(275, 183)"
./flower_images/Lotus/Lotus_533.jpg,Lotus,16.735,"(510, 340)"
./flower_images/Lotus/Lotus_534.jpg,Lotus,148.386,"(800, 800)"
./flower_images/Lotus/Lotus_535.jpg,Lotus,6.878,"(190, 266)"
./flower_images/Lotus/Lotus_536.jpg,Lotus,42.312,"(480, 480)"
./flower_images/Lotus/Lotus_537.jpg,Lotus,9.9,"(277, 182)"
./flower_images/Lotus/Lotus_538.jpg,Lotus,17.104,"(220, 229)"
./flower_images/Lotus/Lotus_539.jpg,Lotus,6.151,"(220, 229)"
./flower_images/Lotus/Lotus_540.jpg,Lotus,62.81,"(1000, 667)"
./flower_images/Lotus/Lotus_541.jpg,Lotus,38.223,"(564, 940)"
./flower_images/Lotus/Lotus_542.jpg,Lotus,21.29,"(236, 314)"
./flower_images/Lotus/Lotus_543.jpg,Lotus,175.266,"(1300, 866)"
./flower_images/Lotus/Lotus_544.jpg,Lotus,506.866,"(1866, 1244)"
./flower_images/Lotus/Lotus_545.jpg,Lotus,13.938,"(254, 198)"
./flower_images/Lotus/Lotus_546.jpg,Lotus,10.903,"(225, 225)"
./flower_images/Lotus/Lotus_547.jpg,Lotus,133.346,"(1920, 1280)"
./flower_images/Lotus/Lotus_548.jpg,Lotus,53.882,"(416, 416)"
./flower_images/Lotus/Lotus_549.jpg,Lotus,22.207,"(450, 469)"
./flower_images/Lotus/Lotus_550.jpg,Lotus,29.749,"(424, 405)"
./flower_images/Lotus/Lotus_551.jpg,Lotus,78.799,"(1000, 667)"
./flower_images/Lotus/Lotus_552.jpg,Lotus,5.516,"(264, 191)"
./flower_images/Lotus/Lotus_553.jpg,Lotus,4.28,"(224, 225)"
./flower_images/Lotus/Lotus_554.jpg,Lotus,27.557,"(225, 225)"
./flower_images/Lotus/Lotus_555.jpg,Lotus,6.893,"(275, 183)"
./flower_images/Lotus/Lotus_556.jpg,Lotus,17.459,"(400, 275)"
./flower_images/Lotus/Lotus_557.jpg,Lotus,11.098,"(275, 183)"
./flower_images/Lotus/Lotus_558.jpg,Lotus,46.322,"(333, 519)"
./flower_images/Lotus/Lotus_559.jpg,Lotus,141.886,"(1100, 1210)"
./flower_images/Lotus/Lotus_560.jpg,Lotus,10.164,"(297, 170)"
./flower_images/Lotus/Lotus_561.jpg,Lotus,51.549,"(768, 511)"
./flower_images/Lotus/Lotus_562.jpg,Lotus,8.355,"(239, 211)"
./flower_images/Lotus/Lotus_563.jpg,Lotus,12.686,"(276, 183)"
./flower_images/Lotus/Lotus_564.jpg,Lotus,12.113,"(206, 245)"
./flower_images/Lotus/Lotus_565.jpg,Lotus,11.08,"(275, 183)"
./flower_images/Lotus/Lotus_566.jpg,Lotus,15.478,"(288, 175)"
./flower_images/Lotus/Lotus_567.jpg,Lotus,5.868,"(262, 193)"
./flower_images/Lotus/Lotus_568.jpg,Lotus,19.121,"(310, 163)"
./flower_images/Lotus/Lotus_569.jpg,Lotus,27.921,"(390, 280)"
./flower_images/Lotus/Lotus_570.jpg,Lotus,25.609,"(451, 280)"
./flower_images/Lotus/Lotus_571.jpg,Lotus,33.451,"(510, 340)"
./flower_images/Lotus/Lotus_572.jpg,Lotus,15.33,"(272, 185)"
./flower_images/Lotus/Lotus_573.jpg,Lotus,190.944,"(1800, 1000)"
./flower_images/Lotus/Lotus_574.jpg,Lotus,48.689,"(600, 451)"
./flower_images/Lotus/Lotus_575.jpg,Lotus,6.493,"(265, 190)"
./flower_images/Lotus/Lotus_576.jpg,Lotus,45.372,"(600, 403)"
./flower_images/Lotus/Lotus_577.jpg,Lotus,12.248,"(225, 225)"
./flower_images/Lotus/Lotus_578.jpg,Lotus,34.534,"(400, 400)"
./flower_images/Lotus/Lotus_579.jpg,Lotus,23.525,"(339, 254)"
./flower_images/Lotus/Lotus_580.jpg,Lotus,20.938,"(399, 280)"
./flower_images/Lotus/Lotus_581.jpg,Lotus,15.635,"(225, 225)"
./flower_images/Lotus/Lotus_582.jpg,Lotus,36.074,"(597, 612)"
./flower_images/Lotus/Lotus_583.jpg,Lotus,107.955,"(960, 640)"
./flower_images/Lotus/Lotus_584.jpg,Lotus,29.003,"(421, 280)"
./flower_images/Lotus/Lotus_585.jpg,Lotus,12.97,"(225, 225)"
./flower_images/Lotus/Lotus_586.jpg,Lotus,72.179,"(1000, 668)"
./flower_images/Lotus/Lotus_587.jpg,Lotus,15.602,"(273, 184)"
./flower_images/Lotus/Lotus_588.jpg,Lotus,14.266,"(189, 267)"
./flower_images/Lotus/Lotus_589.jpg,Lotus,9.135,"(297, 170)"
./flower_images/Lotus/Lotus_590.jpg,Lotus,56.342,"(520, 280)"
./flower_images/Lotus/Lotus_591.jpg,Lotus,16.068,"(259, 195)"
./flower_images/Lotus/Lotus_592.jpg,Lotus,17.723,"(300, 168)"
./flower_images/Lotus/Lotus_593.jpg,Lotus,100.157,"(800, 531)"
./flower_images/Lotus/Lotus_594.jpg,Lotus,23.823,"(225, 225)"
./flower_images/Lotus/Lotus_595.jpg,Lotus,107.647,"(657, 360)"
./flower_images/Lotus/Lotus_596.jpg,Lotus,12.299,"(275, 183)"
./flower_images/Lotus/Lotus_597.jpg,Lotus,78.998,"(1400, 861)"
./flower_images/Lotus/Lotus_598.jpg,Lotus,138.959,"(1200, 797)"
./flower_images/Lotus/Lotus_599.jpg,Lotus,10.28,"(225, 225)"
./flower_images/Lotus/Lotus_600.jpg,Lotus,13.319,"(228, 221)"
./flower_images/Lotus/Lotus_601.jpg,Lotus,84.869,"(1200, 800)"
./flower_images/Lotus/Lotus_602.jpg,Lotus,4.966,"(275, 183)"
./flower_images/Lotus/Lotus_603.jpg,Lotus,23.095,"(236, 306)"
./flower_images/Lotus/Lotus_604.jpg,Lotus,74.838,"(900, 600)"
./flower_images/Lotus/Lotus_605.jpg,Lotus,137.643,"(720, 1280)"
./flower_images/Lotus/Lotus_606.jpg,Lotus,88.488,"(1024, 614)"
./flower_images/Lotus/Lotus_607.jpg,Lotus,14.634,"(225, 225)"
./flower_images/Lotus/Lotus_608.jpg,Lotus,22.313,"(400, 600)"
./flower_images/Lotus/Lotus_609.jpg,Lotus,10.571,"(307, 280)"
./flower_images/Lotus/Lotus_610.jpg,Lotus,14.366,"(225, 225)"
./flower_images/Lotus/Lotus_611.jpg,Lotus,6.489,"(183, 275)"
./flower_images/Lotus/Lotus_612.jpg,Lotus,58.735,"(1000, 1000)"
./flower_images/Lotus/Lotus_613.jpg,Lotus,27.819,"(612, 612)"
./flower_images/Lotus/Lotus_614.jpg,Lotus,7.744,"(252, 200)"
./flower_images/Lotus/Lotus_615.jpg,Lotus,59.046,"(800, 533)"
./flower_images/Lotus/Lotus_616.jpg,Lotus,14.043,"(300, 168)"
./flower_images/Lotus/Lotus_617.jpg,Lotus,286.671,"(2507, 1795)"
./flower_images/Lotus/Lotus_618.jpg,Lotus,8.867,"(184, 275)"
./flower_images/Lotus/Lotus_619.jpg,Lotus,307.958,"(2500, 1406)"
./flower_images/Lotus/Lotus_620.jpg,Lotus,15.879,"(183, 275)"
./flower_images/Lotus/Lotus_621.jpg,Lotus,40.688,"(509, 339)"
./flower_images/Lotus/Lotus_622.jpg,Lotus,8.206,"(225, 225)"
./flower_images/Lotus/Lotus_623.jpg,Lotus,138.185,"(1500, 2253)"
./flower_images/Lotus/Lotus_624.jpg,Lotus,33.206,"(777, 900)"
./flower_images/Lotus/Lotus_625.jpg,Lotus,9.92,"(275, 183)"
./flower_images/Lotus/Lotus_626.jpg,Lotus,9.044,"(286, 176)"
./flower_images/Lotus/Lotus_627.jpg,Lotus,28.398,"(320, 480)"
./flower_images/Lotus/Lotus_628.jpg,Lotus,104.866,"(1000, 1500)"
./flower_images/Lotus/Lotus_629.jpg,Lotus,10.509,"(225, 225)"
./flower_images/Lotus/Lotus_630.jpg,Lotus,369.04,"(1280, 1233)"
./flower_images/Lotus/Lotus_631.jpg,Lotus,55.515,"(612, 544)"
./flower_images/Lotus/Lotus_632.jpg,Lotus,9.169,"(225, 225)"
./flower_images/Lotus/Lotus_633.jpg,Lotus,48.017,"(780, 336)"
./flower_images/Lotus/Lotus_634.jpg,Lotus,10.7,"(275, 183)"
./flower_images/Lotus/Lotus_635.jpg,Lotus,8.835,"(267, 189)"
./flower_images/Lotus/Lotus_636.jpg,Lotus,46.593,"(1000, 667)"
./flower_images/Lotus/Lotus_637.jpg,Lotus,9.83,"(297, 170)"
./flower_images/Lotus/Lotus_638.jpg,Lotus,13.197,"(275, 183)"
./flower_images/Lotus/Lotus_639.jpg,Lotus,28.073,"(600, 515)"
./flower_images/Lotus/Lotus_640.jpg,Lotus,24.039,"(360, 360)"
./flower_images/Lotus/Lotus_641.jpg,Lotus,17.18,"(275, 183)"
./flower_images/Lotus/Lotus_642.jpg,Lotus,100.09,"(1500, 1500)"
./flower_images/Lotus/Lotus_643.jpg,Lotus,10.73,"(225, 225)"
./flower_images/Lotus/Lotus_644.jpg,Lotus,28.377,"(642, 424)"
./flower_images/Lotus/Lotus_645.jpg,Lotus,9.688,"(275, 183)"
./flower_images/Lotus/Lotus_646.jpg,Lotus,12.206,"(275, 183)"
./flower_images/Lotus/Lotus_647.jpg,Lotus,9.373,"(183, 275)"
./flower_images/Lotus/Lotus_648.jpg,Lotus,159.278,"(1920, 1743)"
./flower_images/Lotus/Lotus_649.jpg,Lotus,11.777,"(275, 183)"
./flower_images/Lotus/Lotus_650.jpg,Lotus,17.263,"(228, 222)"
./flower_images/Lotus/Lotus_651.jpg,Lotus,17.485,"(225, 225)"
./flower_images/Lotus/Lotus_652.jpg,Lotus,122.188,"(1024, 680)"
./flower_images/Lotus/Lotus_653.jpg,Lotus,12.753,"(301, 167)"
./flower_images/Lotus/Lotus_654.jpg,Lotus,10.438,"(275, 183)"
./flower_images/Lotus/Lotus_655.jpg,Lotus,13.419,"(300, 168)"
./flower_images/Lotus/Lotus_656.jpg,Lotus,336.059,"(1376, 2048)"
./flower_images/Lotus/Lotus_657.jpg,Lotus,12.375,"(252, 200)"
./flower_images/Lotus/Lotus_658.jpg,Lotus,15.956,"(183, 275)"
./flower_images/Lotus/Lotus_659.jpg,Lotus,9.108,"(168, 300)"
./flower_images/Lotus/Lotus_660.jpg,Lotus,18.068,"(255, 197)"
./flower_images/Lotus/Lotus_661.jpg,Lotus,15.533,"(256, 197)"
./flower_images/Lotus/Lotus_662.jpg,Lotus,124.97,"(1300, 1076)"
./flower_images/Lotus/Lotus_663.jpg,Lotus,11.498,"(239, 211)"
./flower_images/Lotus/Lotus_664.jpg,Lotus,56.999,"(1000, 880)"
./flower_images/Lotus/Lotus_665.jpg,Lotus,85.383,"(900, 900)"
./flower_images/Lotus/Lotus_666.jpg,Lotus,13.496,"(275, 183)"
./flower_images/Lotus/Lotus_667.jpg,Lotus,16.592,"(541, 360)"
./flower_images/Lotus/Lotus_668.jpg,Lotus,150.931,"(800, 1120)"
./flower_images/Lotus/Lotus_669.jpg,Lotus,12.8,"(246, 205)"
./flower_images/Lotus/Lotus_670.jpg,Lotus,409.982,"(1707, 2560)"
./flower_images/Lotus/Lotus_671.jpg,Lotus,4.72,"(209, 242)"
./flower_images/Lotus/Lotus_672.jpg,Lotus,7.026,"(239, 211)"
./flower_images/Lotus/Lotus_673.jpg,Lotus,22.974,"(450, 450)"
./flower_images/Lotus/Lotus_674.jpg,Lotus,10.199,"(275, 183)"
./flower_images/Lotus/Lotus_675.jpg,Lotus,87.062,"(800, 533)"
./flower_images/Lotus/Lotus_676.jpg,Lotus,12.819,"(275, 183)"
./flower_images/Lotus/Lotus_677.jpg,Lotus,18.886,"(225, 225)"
./flower_images/Lotus/Lotus_678.jpg,Lotus,17.577,"(286, 176)"
./flower_images/Lotus/Lotus_679.jpg,Lotus,14.087,"(225, 225)"
./flower_images/Lotus/Lotus_680.jpg,Lotus,91.753,"(720, 788)"
./flower_images/Lotus/Lotus_681.jpg,Lotus,150.777,"(1200, 1200)"
./flower_images/Lotus/Lotus_682.jpg,Lotus,15.9,"(276, 183)"
./flower_images/Lotus/Lotus_683.jpg,Lotus,5.902,"(183, 275)"
./flower_images/Lotus/Lotus_684.jpg,Lotus,114.413,"(1000, 1498)"
./flower_images/Lotus/Lotus_685.jpg,Lotus,8.411,"(275, 183)"
./flower_images/Lotus/Lotus_686.jpg,Lotus,11.698,"(300, 168)"
./flower_images/Lotus/Lotus_687.jpg,Lotus,16.535,"(275, 183)"
./flower_images/Lotus/Lotus_688.jpg,Lotus,24.448,"(360, 254)"
./flower_images/Lotus/Lotus_689.jpg,Lotus,150.84,"(1600, 1280)"
./flower_images/Lotus/Lotus_690.jpg,Lotus,12.792,"(275, 183)"
./flower_images/Lotus/Lotus_691.jpg,Lotus,75.162,"(1300, 957)"
./flower_images/Lotus/Lotus_692.jpg,Lotus,11.348,"(259, 194)"
